StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q4_10_TEXT,Q5,Q6,Q6_4_TEXT,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_6_TEXT,Q8,ci,e
2019-08-23T11:49:30Z,2019-08-23T11:54:30Z,IP Address,NA,100,0,True,2019-08-23T11:49:30Z,R_9vl6di7MsxHyf0p,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-3 times a month,1,I'm ordering for a group,I don't want to cook,NA,NA,NA,NA,American,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,Cras luctus platea tincidunt. Arcu massa malesuada sodales ultricies ullamcorper cras.,NA,NA,Delivery price,NA,NA,NA,NA,At phasellus magna faucibus. Iaculis mattis auctor fringilla maecenas potenti fusce? Viverra.,6,GianaHackett@me.com
2019-08-23T11:49:30Z,2019-08-23T15:15:30Z,IP Address,NA,100,0,True,2019-08-23T11:49:30Z,R_0VqvFvzHEp0dcnr,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,NA,NA,Thai,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,NA,NA,NA,Nec fringilla eu? Facilisis at! Tempor viverra! Blandit neque nulla.,Vehicula scelerisque. Morbi gravida. Elementum etiam integer amet bibendum euismod duis blandit per. Sit.,10,Mrs.BrennaSpinka@me.com
2019-08-23T11:49:30Z,2019-08-23T12:40:30Z,IP Address,NA,100,0,True,2019-08-23T11:49:30Z,R_2nRRdULdhdnKBWl,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-3 times a month,1,NA,NA,NA,NA,I don't have the time to cook,NA,Italian,NA,Somewhat satisfied,Mobile app on smartphone,Volutpat ipsum integer ipsum sagittis! Consectetuer temporibus tincidunt dolor est cursus. Dui.,NA,NA,Delivery price,NA,NA,Other:,NA,"Purus molestie at tincidunt non ligula est? Odio, eget luctus.",1,DiannSchmeler@yahoo.com
2019-08-23T11:49:30Z,2019-08-23T19:18:30Z,IP Address,NA,100,0,True,2019-08-23T11:49:31Z,R_0rH4PpJopiDoz2t,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,NA,NA,NA,I don't have any groceries,NA,NA,Burgers,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,NA,Food temperature,Delivery price,NA,NA,Other:,NA,Justo enim rhoncus velit mattis per? Vel sed? Eros volutpat pharetra venenatis erat sit dignissim.,12,Mr.EliotBins@me.com
2019-08-23T11:49:31Z,2019-08-23T20:03:31Z,IP Address,NA,100,0,True,2019-08-23T11:49:31Z,R_d5Aw4OrqqGqTwWx,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,Consequat amet per phasellus bibendum potenti vivamus phasellus! Fusce ligula ut dapibus imperdiet consectetuer.,Dapibus nec? Velit egestas at sit at suscipit fringilla placerat integer convallis urna.,10,Mrs.TineyLangoshMD@hotmail.com
2019-08-23T11:49:31Z,2019-08-23T19:03:31Z,IP Address,NA,100,0,True,2019-08-23T11:49:31Z,R_bskEzMqPBu1yKS9,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a month or less,0,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Somewhat dissatisfied,Other:,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,Risus cras molestie risus aliquam ab nibh mattis facilisis. Potenti.,6,FarrahQuitzonPhD@me.com
2019-08-23T11:49:31Z,2019-08-23T17:11:31Z,IP Address,NA,100,0,True,2019-08-23T11:49:31Z,R_a3gxcq07xnjoZ2l,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a month or less,0,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat dissatisfied,Phone call,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,"Etiam ipsum nunc non ante dolor, donec culpa cras ab? Lorem per praesent.",24,FentonMetz@me.com
2019-08-23T11:49:31Z,2019-08-23T14:47:31Z,IP Address,NA,100,0,True,2019-08-23T11:49:31Z,R_3PfBQ9nf8iEtjff,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,NA,NA,NA,NA,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Web browser on desktop or laptop,Quam vivamus tempora fringilla accumsan wisi id mi sodales dui.,NA,NA,Delivery price,NA,NA,NA,"Sed, turpis dui dui etiam pretium tempus fermentum praesent tempus per vulputate. Elit.",Tempora vitae ultrices diam quam elementum vitae. Platea fermentum ipsum. Arcu.,12,Dr.OttieDachDDS@outlook.com
2019-08-23T11:49:32Z,2019-08-23T19:35:32Z,IP Address,NA,100,0,True,2019-08-23T11:49:32Z,R_3IRS9btjseYDRjv,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-6 times a week,3,NA,I don't want to cook,I want a specific meal or item,I don't have any groceries,NA,NA,Mexican,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,Food packaging,Courier service,NA,"Eget culpa. Atque montes etiam, magna aenean. Auctor culpa, enim mauris. Cras.",Tempora imperdiet sed fringilla urna ipsum sagittis odio ridiculus eros tincidunt maecenas at.,1,CassieStammPhD@gmail.com
2019-08-23T11:49:32Z,2019-08-23T13:46:32Z,IP Address,NA,100,0,True,2019-08-23T11:49:32Z,R_9Npayw7hKtJoNaR,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Extremely satisfied,Phone call,NA,NA,Food temperature,NA,NA,NA,NA,"Consectetuer erat ab imperdiet massa? Velit consectetuer suspendisse eleifend, fusce ab lorem laoreet. Wisi ipsum.","Urna sed aliquam, vehicula ab! Metus eu wisi sodales aenean? Ullamcorper viverra nonummy phasellus, amet.",12,SenaKrajcik-Strosin@yahoo.com
2019-08-23T11:49:32Z,2019-08-23T19:50:32Z,Survey Test,NA,100,0,True,2019-08-23T11:49:32Z,R_8wyq2dFJxAhKw1T,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,NA,NA,NA,"Urna fermentum montes urna temporibus porta ultricies sapien. Pretium mattis laoreet. Sed, odio.",A ridiculus purus. Facilisis vivamus tempor nec in accusamus scelerisque laoreet dolor nunc.,5,GarrettHarris@gmail.com
2019-08-23T11:49:32Z,2019-08-23T16:06:32Z,IP Address,NA,100,0,True,2019-08-23T11:49:32Z,R_2fozD19MJhN3nCJ,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,Once a week,2,NA,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,Magna ante id morbi lectus dolor erat elit vitae nibh pharetra euismod dictumst.,Ullamcorper erat scelerisque! Facilisi natoque maecenas. Risus. Erat interdum sollicitudin purus neque magna.,24,TalCassin@gmail.com
2019-08-23T11:49:32Z,2019-08-23T16:47:32Z,IP Address,NA,100,0,True,2019-08-23T11:49:33Z,R_4JyOJLeWncbEofz,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,Placerat eleifend! Placerat suscipit platea lacus facilisis ante ultricies molestie dictumst scelerisque.,NA,NA,Delivery price,NA,Courier service,NA,NA,Culpa cursus fringilla morbi. Enim nulla? Tortor fusce viverra dignissim accumsan fringilla rutrum a.,14,Mr.JameMitchell@gmail.com
2019-08-23T11:49:33Z,2019-08-23T19:30:33Z,IP Address,NA,100,0,True,2019-08-23T11:49:33Z,R_dnT4oQoWcoFypRr,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Mexican,NA,Extremely dissatisfied,Mobile app on smartphone,Donec ultricies. Suscipit. Volutpat etiam lectus iaculis non pellentesque. Suspendisse. Mi egestas ab.,NA,NA,NA,NA,NA,NA,NA,"Diam tempora. Erat. Ultrices! Posuere. Ullamcorper consequat? Accusamus dui, vel! Accusamus.",10,DanteWeissnat@hotmail.com
2019-08-23T11:49:33Z,2019-08-23T12:04:33Z,IP Address,NA,100,0,True,2019-08-23T11:49:33Z,R_ctJ3JGotHQuPdiZ,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-3 times a month,1,NA,NA,I want a specific meal or item,I don't have any groceries,NA,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,Food packaging,Courier service,NA,Molestie eget montes ipsum enim posuere accusamus donec non enim maecenas.,Elementum suscipit ultricies primis metus cras turpis phasellus fermentum dapibus orci tincidunt praesent posuere.,1,PattyWilkinson@gmail.com
2019-08-23T11:49:33Z,2019-08-23T16:40:33Z,IP Address,NA,100,0,True,2019-08-23T11:49:33Z,R_3mTeu2eO45Qs6B7,NA,NA,NA,NA,37.777099609375,-122.40599822998047,test,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,NA,American,"Potenti luctus euismod dapibus tellus bibendum orci odio molestie, temporibus augue ullamcorper vulputate.",Extremely dissatisfied,Phone call,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,"Sit ridiculus luctus mi blandit leo risus, massa rutrum mauris nullam.",1,Dr.GageStarkJr.@yahoo.com
2019-08-16T00:00:00Z,2019-08-16T03:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CatoHackett-Schimmel@yahoo.com
2019-08-22T00:00:00Z,2019-08-22T01:59:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,24,YusufGoyette@me.com
2019-08-22T00:00:00Z,2019-08-22T04:23:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,Food packaging,NA,NA,NA,NA,12,LatashaVonRueden@me.com
2019-08-16T00:00:00Z,2019-08-16T02:43:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,NA,NA,NA,NA,NA,Pizza,NA,Extremely dissatisfied,Other:,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,1,JeremeDeckow@outlook.com
2019-08-16T00:00:00Z,2019-08-16T04:12:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,NA,NA,NA,Pizza,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,1,JeanieHickle@outlook.com
2019-08-13T00:00:00Z,2019-08-13T08:06:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,I don't want to cook,I want a specific meal or item,NA,I don't have the time to cook,NA,Mexican,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,Other:,NA,NA,12,Ms.LiliaWaelchi@outlook.com
2019-08-18T00:00:00Z,2019-08-18T01:25:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Indian,NA,Somewhat dissatisfied,Other:,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,1,Mr.ZedMedhurstII@hotmail.com
2019-08-13T00:00:00Z,2019-08-13T01:47:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,NA,NA,Delivery time,NA,Delivery price,NA,NA,Other:,NA,NA,1,VonettaPollich@hotmail.com
2019-08-15T00:00:00Z,2019-08-15T06:45:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,Other:,NA,NA,1,SharmanHegmann@me.com
2019-08-22T00:00:00Z,2019-08-22T04:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,NA,NA,NA,Other:,NA,NA,12,DarianMcDermott@yahoo.com
2019-08-18T00:00:00Z,2019-08-18T07:28:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,Courier service,NA,NA,NA,12,DeasiaStroman-Ratke@yahoo.com
2019-08-15T00:00:00Z,2019-08-15T03:48:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,BennieDaugherty@yahoo.com
2019-08-17T00:00:00Z,2019-08-17T03:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,VerneBahringer@me.com
2019-08-21T00:00:00Z,2019-08-21T05:40:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Mr.PowellSchuster@yahoo.com
2019-08-23T00:00:00Z,2019-08-23T08:04:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,I want a specific meal or item,NA,NA,NA,Pizza,NA,Extremely satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,6,CaswellWehner-Roob@gmail.com
2019-08-19T00:00:00Z,2019-08-19T02:09:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,NA,NA,Mexican,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,DakotaWeissnatDDS@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T03:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,I don't have any groceries,NA,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,24,CliffordRoberts@outlook.com
2019-08-20T00:00:00Z,2019-08-20T03:03:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,I don't have any groceries,NA,NA,Pizza,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,AngelicDenesik@outlook.com
2019-08-15T00:00:00Z,2019-08-15T07:10:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Pizza,NA,Extremely dissatisfied,Other:,NA,Delivery time,NA,Delivery price,NA,NA,Other:,NA,NA,6,LinseyLangworth@outlook.com
2019-08-20T00:00:00Z,2019-08-20T03:01:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,NA,NA,Pizza,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,CherrelleLedner@me.com
2019-08-14T00:00:00Z,2019-08-14T00:38:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,I don't have any groceries,I don't have the time to cook,NA,Chinese,NA,Extremely satisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,24,DaynaHarvey@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T00:56:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Daily,4 or more,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Thai,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,Courier service,NA,NA,NA,24,StormyWillms@yahoo.com
2019-08-21T00:00:00Z,2019-08-21T00:27:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Italian,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,Food temperature,Delivery price,NA,NA,NA,NA,NA,5,BuckBosco@yahoo.com
2019-08-18T00:00:00Z,2019-08-18T05:54:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Indian,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NanciBruen@yahoo.com
2019-08-20T00:00:00Z,2019-08-20T04:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,I don't have any groceries,I don't have the time to cook,NA,Burgers,NA,Somewhat dissatisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,14,GaetanoKeeling@hotmail.com
2019-08-19T00:00:00Z,2019-08-19T03:30:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,American,NA,Extremely dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TheodoraVon@gmail.com
2019-08-17T00:00:00Z,2019-08-17T04:02:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,I don't want to cook,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,LindseyHaag@yahoo.com
2019-08-13T00:00:00Z,2019-08-13T07:37:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,NA,Burgers,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,MearlRippin@outlook.com
2019-08-23T00:00:00Z,2019-08-23T07:17:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,I don't want to cook,NA,NA,NA,NA,Indian,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,NA,NA,NA,Other:,NA,NA,12,CareyHeaney@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T06:31:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,I don't want to cook,NA,NA,NA,Other:,Burgers,NA,Somewhat satisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,Courier service,NA,NA,NA,1,LettieNolan@outlook.com
2019-08-21T00:00:00Z,2019-08-21T02:00:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a week,2,NA,NA,NA,NA,I don't have the time to cook,NA,Burgers,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,Food packaging,Courier service,NA,NA,NA,1,TreyBashirian@outlook.com
2019-08-23T00:00:00Z,2019-08-23T00:14:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,I'm ordering for a group,NA,NA,NA,NA,NA,Burgers,NA,Somewhat dissatisfied,Mobile app on smartphone,NA,NA,NA,Delivery price,NA,NA,Other:,NA,NA,5,ImogeneGrady@gmail.com
2019-08-18T00:00:00Z,2019-08-18T07:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,NA,NA,Mexican,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,12,Mr.JerroldCasperDVM@me.com
2019-08-18T00:00:00Z,2019-08-18T03:12:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month or less,0,NA,NA,NA,NA,NA,NA,Mexican,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,NA,NA,NA,NA,NA,NA,1,Ms.DaraMcKenzie@gmail.com
2019-08-22T00:00:00Z,2019-08-22T08:05:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,NA,NA,NA,I don't have the time to cook,NA,Thai,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,6,FrancescoHoeger@hotmail.com
2019-08-16T00:00:00Z,2019-08-16T04:39:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,I'm ordering for a group,I don't want to cook,NA,NA,I don't have the time to cook,NA,Thai,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NelsonOsinski@yahoo.com
2019-08-13T00:00:00Z,2019-08-13T06:15:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,I want a specific meal or item,NA,I don't have the time to cook,NA,Burgers,NA,Somewhat satisfied,Web browser on desktop or laptop,NA,NA,NA,Delivery price,NA,NA,NA,NA,NA,1,AmiahLesch@yahoo.com
2019-08-24T00:00:00Z,2019-08-24T06:18:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,I'm ordering for a group,NA,NA,NA,NA,NA,Burgers,NA,Extremely satisfied,Web browser on desktop or laptop,NA,Delivery time,NA,Delivery price,Food packaging,NA,NA,NA,NA,5,TyrellTrantow@me.com
2019-08-19T00:00:00Z,2019-08-19T06:21:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-3 times a month,1,NA,NA,NA,NA,NA,NA,Pizza,NA,Neither satisfied nor dissatisfied,Phone call,NA,Delivery time,Food temperature,Delivery price,Food packaging,NA,NA,NA,NA,5,Ms.BernitaWalsh@gmail.com
2019-08-22T00:00:00Z,2019-08-22T04:07:00Z,IP Address,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2-6 times a week,3,NA,NA,NA,NA,I don't have the time to cook,NA,Pizza,NA,Neither satisfied nor dissatisfied,Mobile app on smartphone,NA,Delivery time,NA,Delivery price,NA,NA,NA,NA,NA,5,DaisyeCummingsDVM@me.com
